142,1732,68,1303389281919,1303389282015
142,1732,69,1303389282159,1303389282223
142,1732,88,1303389282463,1303389282559
142,1732,8,1303389283007,1303389283151
142,1732,67,1303389283087,1303389283166
142,1732,82,1303389283519,1303389283615
142,1732,8,1303389284527,1303389284640
142,1732,8,1303389284767,1303389284864
142,1732,83,1303389284879,1303389284991
142,1732,67,1303389285151,1303389285295
142,1732,82,1303389285439,1303389285551
142,1732,73,1303389285615,1303389285711
142,1732,66,1303389285823,1303389285919
142,1732,69,1303389286095,1303389286159
142,1732,32,1303389286271,1303389286399
142,1732,73,1303389286799,1303389286895
142,1732,84,1303389286896,1303389286975
142,1732,32,1303389287103,1303389287216
142,1732,73,1303389287472,1303389287552
142,1732,83,1303389287616,1303389287696
142,1732,8,1303389288032,1303389288128
142,1732,8,1303389288208,1303389288320
142,1732,87,1303389288336,1303389288432
142,1732,79,1303389288512,1303389288656
142,1732,85,1303389288752,1303389288848
142,1732,76,1303389288960,1303389289088
142,1732,68,1303389289136,1303389289232
142,1732,32,1303389289264,1303389289392
142,1732,66,1303389289488,1303389289568
142,1732,69,1303389289680,1303389289760
142,1732,32,1303389289776,1303389289920
142,1732,65,1303389290048,1303389290160
142,1732,32,1303389290208,1303389290320
142,1732,66,1303389290753,1303389290849
142,1732,65,1303389290945,1303389291057
142,1732,83,1303389291137,1303389291249
142,1732,69,1303389291377,1303389291457
142,1732,66,1303389291697,1303389291793
142,1732,65,1303389291905,1303389292001
142,1732,76,1303389292049,1303389292145
142,1732,76,1303389292257,1303389292385
142,1732,32,1303389292465,1303389292609
142,1732,84,1303389293137,1303389293217
142,1732,69,1303389293505,1303389293585
142,1732,65,1303389293745,1303389293810
142,1732,77,1303389293906,1303389294002
142,1732,83,1303389294098,1303389294178
142,1732,32,1303389294338,1303389294482
142,1732,66,1303389295698,1303389295778
142,1732,65,1303389295874,1303389296002
142,1732,84,1303389296146,1303389296242
142,1732,84,1303389296338,1303389296418
142,1732,73,1303389296482,1303389296578
142,1732,78,1303389296658,1303389296786
142,1732,71,1303389296754,1303389296834
142,1732,32,1303389296930,1303389297042
142,1732,65,1303389297058,1303389297155
142,1732,86,1303389297251,1303389297347
142,1732,69,1303389297491,1303389297635
142,1732,82,1303389297603,1303389297715
142,1732,65,1303389297875,1303389298003
142,1732,71,1303389298339,1303389298435
142,1732,69,1303389298595,1303389298675
142,1732,83,1303389299251,1303389299347
142,1732,127,1303389299555,1303389299667
142,1732,32,1303389300243,1303389300355
142,1732,32,1303389300435,1303389300548
142,1732,16,1303389302052,1303389302547
142,1732,69,1303389302371,1303389302467
142,1732,65,1303389302627,1303389302755
142,1732,67,1303389303107,1303389303187
142,1732,72,1303389303299,1303389303411
142,1732,32,1303389303491,1303389303635
142,1732,80,1303389303828,1303389303924
142,1732,76,1303389304052,1303389304164
142,1732,65,1303389304260,1303389304372
142,1732,89,1303389304532,1303389304628
142,1732,32,1303389304740,1303389304884
142,1732,72,1303389305412,1303389305508
142,1732,8,1303389305732,1303389305844
142,1732,8,1303389305972,1303389306004
142,1732,8,1303389306084,1303389306196
142,1732,69,1303389306260,1303389306404
142,1732,82,1303389306356,1303389306468
142,1732,8,1303389306740,1303389306852
142,1732,8,1303389306964,1303389307076
142,1732,89,1303389307285,1303389307381
142,1732,69,1303389307605,1303389307749
142,1732,82,1303389307701,1303389307829
142,1732,32,1303389307893,1303389308021
142,1732,72,1303389308149,1303389308245
142,1732,65,1303389308277,1303389308485
142,1732,83,1303389308421,1303389308565
142,1732,32,1303389308613,1303389308741
142,1732,65,1303389308789,1303389308885
142,1732,32,1303389308933,1303389309061
142,1732,85,1303389309285,1303389309381
142,1732,78,1303389309541,1303389309637
142,1732,73,1303389309701,1303389309797
142,1732,81,1303389310341,1303389310518
142,1732,85,1303389310598,1303389310726
142,1732,69,1303389310758,1303389310854
142,1732,32,1303389310982,1303389311094
142,1732,66,1303389311558,1303389311654
142,1732,65,1303389311750,1303389311862
142,1732,84,1303389312086,1303389312166
142,1732,84,1303389312246,1303389312310
142,1732,73,1303389312422,1303389312518
142,1732,78,1303389312566,1303389312678
142,1732,71,1303389312774,1303389312854
142,1732,32,1303389312982,1303389313110
142,1732,65,1303389313190,1303389313318
142,1732,86,1303389313382,1303389313510
142,1732,69,1303389313654,1303389313798
142,1732,82,1303389313750,1303389313879
142,1732,65,1303389314311,1303389314423
142,1732,71,1303389314535,1303389314647
142,1732,69,1303389314839,1303389314919
142,1732,0,1303389317656,1303389317784
142,1732,32,1303389317864,1303389317992
142,1732,66,1303389318344,1303389318424
142,1732,65,1303389318471,1303389318632
142,1732,83,1303389318647,1303389318744
142,1732,83,1303389318855,1303389318952
142,1732,69,1303389319111,1303389319176
142,1732,68,1303389319287,1303389319383
142,1732,8,1303389319847,1303389319943
142,1732,8,1303389320039,1303389320135
142,1732,8,1303389320231,1303389320327
142,1732,83,1303389320407,1303389320471
142,1732,8,1303389320824,1303389320936
142,1732,69,1303389321000,1303389321112
142,1732,68,1303389321224,1303389321352
142,1732,32,1303389321544,1303389321656
142,1732,85,1303389322184,1303389322344
142,1732,80,1303389322360,1303389322456
142,1732,79,1303389322584,1303389322680
142,1732,78,1303389322792,1303389322904
142,1732,32,1303389323016,1303389323176
142,1732,84,1303389323240,1303389323352
142,1732,72,1303389323304,1303389323416
142,1732,69,1303389323480,1303389323560
142,1732,32,1303389323528,1303389323672
142,1732,78,1303389323784,1303389323881
142,1732,85,1303389323993,1303389324105
142,1732,77,1303389324217,1303389324329
142,1732,66,1303389324377,1303389324457
142,1732,69,1303389324601,1303389324729
142,1732,82,1303389324761,1303389324809
142,1732,32,1303389325129,1303389325257
142,1732,79,1303389325385,1303389325497
142,1732,70,1303389325529,1303389325609
142,1732,32,1303389325625,1303389325737
142,1732,65,1303389325865,1303389326025
142,1732,84,1303389326089,1303389326185
142,1732,32,1303389326409,1303389326553
142,1732,66,1303389326713,1303389326841
142,1732,65,1303389326921,1303389327081
142,1732,84,1303389327514,1303389327626
142,1732,83,1303389327722,1303389327834
142,1732,0,1303389329642,1303389329738
142,1732,32,1303389329786,1303389329866
142,1732,72,1303389330074,1303389330186
142,1732,73,1303389330234,1303389330346
142,1732,84,1303389330442,1303389330507
142,1732,83,1303389331051,1303389331131
142,1732,32,1303389333067,1303389333227
142,1732,65,1303389333435,1303389333579
142,1732,78,1303389333595,1303389333675
142,1732,68,1303389333739,1303389333819
142,1732,32,1303389333868,1303389333980
142,1732,79,1303389334092,1303389334252
142,1732,85,1303389334220,1303389334348
142,1732,84,1303389334428,1303389334540
142,1732,83,1303389334652,1303389334732
142,1732,32,1303389334796,1303389334924
142,1732,72,1303389335180,1303389335292
142,1732,69,1303389335388,1303389335468
142,1732,32,1303389335628,1303389335740
142,1732,8,1303389337131,1303389337261
142,1732,32,1303389337692,1303389337804
142,1732,80,1303389346494,1303389346606
142,1732,69,1303389347199,1303389347391
142,1732,82,1303389347375,1303389347471
142,1732,70,1303389347743,1303389347887
142,1732,79,1303389347967,1303389348127
142,1732,82,1303389348111,1303389348207
142,1732,77,1303389348335,1303389348479
142,1732,69,1303389348543,1303389348623
142,1732,68,1303389348815,1303389348895
142,1732,127,1303389349071,1303389349183
142,1732,32,1303389349663,1303389349759
142,1732,32,1303389349823,1303389349919
142,1732,16,1303389355792,1303389356016
142,1732,85,1303389355936,1303389356064
142,1732,83,1303389356288,1303389356352
142,1732,73,1303389356960,1303389357040
142,1732,78,1303389357120,1303389357233
142,1732,84,1303389357377,1303389357473
142,1732,8,1303389357777,1303389357905
142,1732,71,1303389357889,1303389357985
142,1732,32,1303389358081,1303389358225
142,1732,84,1303389358385,1303389358497
142,1732,72,1303389358513,1303389358625
142,1732,73,1303389358705,1303389358817
142,1732,83,1303389358881,1303389358945
142,1732,32,1303389358977,1303389359121
142,1732,68,1303389359441,1303389359537
142,1732,65,1303389359633,1303389359761
142,1732,84,1303389359969,1303389360081
142,1732,65,1303389360225,1303389360353
142,1732,0,1303389361025,1303389361137
142,1732,32,1303389361217,1303389361345
142,1732,89,1303389361473,1303389361601
142,1732,79,1303389361665,1303389361793
142,1732,85,1303389361745,1303389361873
142,1732,32,1303389361889,1303389362049
142,1732,67,1303389362305,1303389362401
142,1732,65,1303389362545,1303389362657
142,1732,78,1303389362689,1303389362801
142,1732,32,1303389362881,1303389363009
142,1732,70,1303389363089,1303389363169
142,1732,73,1303389363249,1303389363329
142,1732,78,1303389363425,1303389363505
142,1732,68,1303389363553,1303389363633
142,1732,32,1303389363697,1303389363825
142,1732,84,1303389363857,1303389363969
142,1732,72,1303389363969,1303389364065
142,1732,69,1303389364081,1303389364161
142,1732,32,1303389364241,1303389364369
142,1732,83,1303389364657,1303389364753
142,1732,84,1303389364881,1303389364977
142,1732,65,1303389365074,1303389365202
142,1732,78,1303389365298,1303389365378
142,1732,68,1303389365490,1303389365586
142,1732,65,1303389365730,1303389365874
142,1732,82,1303389366002,1303389366082
142,1732,68,1303389366210,1303389366306
142,1732,32,1303389366386,1303389366514
142,1732,68,1303389366610,1303389366690
142,1732,69,1303389366818,1303389366914
142,1732,86,1303389367090,1303389367186
142,1732,73,1303389367346,1303389367442
142,1732,65,1303389367538,1303389367666
142,1732,84,1303389367746,1303389367858
142,1732,73,1303389367874,1303389368018
142,1732,79,1303389367954,1303389368114
142,1732,78,1303389368210,1303389368322
142,1732,32,1303389368370,1303389368514
142,1732,70,1303389368866,1303389368947
142,1732,79,1303389369026,1303389369154
142,1732,82,1303389369186,1303389369266
142,1732,32,1303389369330,1303389369458
142,1732,84,1303389394706,1303389394850
142,1732,72,1303389394818,1303389394946
142,1732,69,1303389394930,1303389395010
142,1732,32,1303389395059,1303389395203
142,1732,69,1303389395347,1303389395443
142,1732,78,1303389395571,1303389395651
142,1732,84,1303389396243,1303389396339
142,1732,73,1303389396483,1303389396595
142,1732,82,1303389396611,1303389396707
142,1732,69,1303389396787,1303389396883
142,1732,32,1303389396947,1303389397091
142,1732,84,1303389397155,1303389397235
142,1732,69,1303389397331,1303389397411
142,1732,65,1303389397555,1303389397667
142,1732,77,1303389397827,1303389397939
142,1732,32,1303389398883,1303389398995
142,1732,65,1303389398995,1303389399123
142,1732,78,1303389399155,1303389399251
142,1732,68,1303389399283,1303389399363
142,1732,32,1303389399459,1303389399555
142,1732,70,1303389410163,1303389410275
142,1732,65,1303389410419,1303389410531
142,1732,73,1303389410691,1303389410771
142,1732,82,1303389410915,1303389410995
142,1732,76,1303389411075,1303389411187
142,1732,89,1303389411331,1303389411443
142,1732,32,1303389411571,1303389411715
142,1732,65,1303389412259,1303389412371
142,1732,67,1303389412499,1303389412595
142,1732,67,1303389413075,1303389413203
142,1732,85,1303389413395,1303389413523
142,1732,82,1303389413587,1303389413699
142,1732,65,1303389413859,1303389414019
142,1732,84,1303389414099,1303389414195
142,1732,76,1303389414275,1303389414419
142,1732,89,1303389414531,1303389414659
142,1732,32,1303389414947,1303389415092
142,1732,68,1303389416116,1303389416196
142,1732,69,1303389416404,1303389416500
142,1732,84,1303389416916,1303389417012
142,1732,69,1303389417220,1303389417364
142,1732,82,1303389417316,1303389417428
142,1732,77,1303389417588,1303389417716
142,1732,73,1303389417796,1303389417876
142,1732,78,1303389417972,1303389418100
142,1732,69,1303389418180,1303389418276
142,1732,32,1303389418420,1303389418548
142,1732,73,1303389419044,1303389419140
142,1732,8,1303389419668,1303389419812
142,1732,72,1303389419972,1303389420116
142,1732,79,1303389420164,1303389420260
142,1732,87,1303389420308,1303389420388
142,1732,32,1303389420436,1303389420580
142,1732,87,1303389420772,1303389420852
142,1732,69,1303389421044,1303389421124
142,1732,76,1303389421284,1303389421396
142,1732,76,1303389421476,1303389421604
142,1732,32,1303389421668,1303389421828
142,1732,65,1303389421844,1303389421956
142,1732,32,1303389421972,1303389422116
142,1732,84,1303389422196,1303389422324
142,1732,69,1303389422468,1303389422564
142,1732,65,1303389422692,1303389422788
142,1732,77,1303389422932,1303389423028
142,1732,32,1303389423108,1303389423268
142,1732,87,1303389423316,1303389423428
142,1732,73,1303389423412,1303389423508
142,1732,76,1303389423619,1303389423716
142,1732,76,1303389423843,1303389423939
142,1732,32,1303389423955,1303389424100
142,1732,68,1303389424163,1303389424259
142,1732,79,1303389424323,1303389424404
142,1732,32,1303389424451,1303389424579
142,1732,68,1303389425524,1303389425604
142,1732,85,1303389425700,1303389425812
142,1732,73,1303389426068,1303389426164
142,1732,8,1303389426532,1303389426660
142,1732,82,1303389426644,1303389426724
142,1732,73,1303389426820,1303389426932
142,1732,78,1303389427028,1303389427124
142,1732,71,1303389427156,1303389427252
142,1732,32,1303389427364,1303389427492
142,1732,65,1303389427524,1303389427636
142,1732,32,1303389427668,1303389427796
142,1732,67,1303389429460,1303389429556
142,1732,69,1303389429732,1303389429892
142,1732,82,1303389429844,1303389430020
142,1732,84,1303389430132,1303389430244
142,1732,65,1303389430340,1303389430452
142,1732,73,1303389430548,1303389430612
142,1732,78,1303389430724,1303389430836
142,1732,32,1303389430900,1303389431028
142,1732,80,1303389431044,1303389431156
142,1732,69,1303389431252,1303389431444
142,1732,82,1303389431460,1303389431588
142,1732,73,1303389431844,1303389432052
142,1732,79,1303389432020,1303389432180
142,1732,68,1303389432916,1303389433012
142,1732,32,1303389433380,1303389433476
142,1732,79,1303389433604,1303389433732
142,1732,68,1303389433748,1303389433828
142,1732,32,1303389433876,1303389433988
142,1732,84,1303389434100,1303389434196
142,1732,73,1303389434228,1303389434308
142,1732,8,1303389434500,1303389434580
142,1732,8,1303389434692,1303389434804
142,1732,8,1303389434884,1303389434964
142,1732,8,1303389435061,1303389435173
142,1732,70,1303389435237,1303389435317
142,1732,32,1303389435397,1303389435525
142,1732,84,1303389435637,1303389435749
142,1732,73,1303389435765,1303389435861
142,1732,77,1303389435973,1303389436085
142,1732,69,1303389436165,1303389436245
142,1732,127,1303389436421,1303389436565
142,1732,32,1303389443060,1303389443156
142,1732,32,1303389443252,1303389443348
142,1732,16,1303389443556,1303389443796
142,1732,84,1303389443684,1303389443812
142,1732,72,1303389443924,1303389444036
142,1732,69,1303389444020,1303389444116
142,1732,32,1303389444164,1303389444276
142,1732,77,1303389446213,1303389446341
142,1732,79,1303389446405,1303389446565
142,1732,68,1303389446613,1303389446693
142,1732,69,1303389446933,1303389446997
142,1732,76,1303389447029,1303389447141
142,1732,32,1303389447221,1303389447381
142,1732,87,1303389447445,1303389447541
142,1732,73,1303389447525,1303389447605
142,1732,76,1303389447717,1303389447813
142,1732,76,1303389447909,1303389448021
142,1732,32,1303389448037,1303389448165
142,1732,66,1303389448293,1303389448373
142,1732,32,1303389448885,1303389448981
142,1732,8,1303389449333,1303389449445
142,1732,69,1303389449461,1303389449541
142,1732,32,1303389449605,1303389449701
142,1732,77,1303389449781,1303389449909
142,1732,79,1303389449973,1303389450069
142,1732,82,1303389450101,1303389450197
142,1732,69,1303389450293,1303389450373
142,1732,32,1303389450533,1303389450645
142,1732,65,1303389450805,1303389450933
142,1732,67,1303389451093,1303389451173
142,1732,67,1303389451253,1303389451349
142,1732,85,1303389451445,1303389451573
142,1732,82,1303389451605,1303389451701
142,1732,65,1303389451813,1303389451941
142,1732,84,1303389451989,1303389452101
142,1732,69,1303389452213,1303389452293
142,1732,32,1303389452373,1303389452533
142,1732,79,1303389452581,1303389452677
142,1732,70,1303389452709,1303389452789
142,1732,8,1303389453205,1303389453317
142,1732,86,1303389453301,1303389453397
142,1732,69,1303389453541,1303389453669
142,1732,82,1303389453621,1303389453733
142,1732,32,1303389453765,1303389453909
142,1732,65,1303389454053,1303389454149
142,1732,32,1303389454181,1303389454309
142,1732,76,1303389454933,1303389455013
142,1732,79,1303389455142,1303389455238
142,1732,78,1303389455318,1303389455430
142,1732,71,1303389455782,1303389455894
142,1732,69,1303389456102,1303389456246
142,1732,82,1303389456198,1303389456295
142,1732,32,1303389456390,1303389456534
142,1732,80,1303389456678,1303389456774
142,1732,69,1303389456838,1303389456934
142,1732,82,1303389457142,1303389457286
142,1732,73,1303389457654,1303389457830
142,1732,79,1303389457814,1303389457958
142,1732,68,1303389458102,1303389458182
142,1732,32,1303389458262,1303389458390
142,1732,79,1303389458421,1303389458518
142,1732,32,1303389458678,1303389458790
142,1732,84,1303389458933,1303389459014
142,1732,8,1303389459269,1303389459349
142,1732,8,1303389459446,1303389459542
142,1732,70,1303389459637,1303389459733
142,1732,32,1303389459893,1303389460006
142,1732,84,1303389460197,1303389460293
142,1732,73,1303389460309,1303389460405
142,1732,77,1303389460485,1303389460597
142,1732,69,1303389460613,1303389460693
142,1732,0,1303389461301,1303389461397
142,1732,32,1303389461461,1303389461589
142,1732,76,1303389461877,1303389461989
142,1732,73,1303389462053,1303389462149
142,1732,75,1303389462261,1303389462373
142,1732,69,1303389462453,1303389462533
142,1732,32,1303389462629,1303389462741
142,1732,65,1303389462805,1303389462917
142,1732,32,1303389462965,1303389463093
142,1732,87,1303389463237,1303389463333
142,1732,69,1303389463589,1303389463685
142,1732,69,1303389463781,1303389463877
142,1732,75,1303389463957,1303389464053
142,1732,83,1303389464085,1303389464181
142,1732,32,1303389464261,1303389464389
142,1732,87,1303389464517,1303389464613
142,1732,79,1303389464677,1303389464805
142,1732,82,1303389464885,1303389464981
142,1732,84,1303389465126,1303389465222
142,1732,72,1303389465254,1303389465366
142,1732,32,1303389465430,1303389465542
142,1732,79,1303389465590,1303389465670
142,1732,70,1303389466278,1303389466358
142,1732,32,1303389466470,1303389466598
142,1732,71,1303389466838,1303389466950
142,1732,65,1303389467030,1303389467158
142,1732,77,1303389467270,1303389467366
142,1732,69,1303389467430,1303389467510
142,1732,83,1303389467622,1303389467750
142,1732,0,1303389468454,1303389468550
142,1732,32,1303389468662,1303389468790
142,1732,82,1303389468950,1303389469062
142,1732,65,1303389469174,1303389469286
142,1732,84,1303389469670,1303389469766
142,1732,72,1303389469910,1303389470022
142,1732,69,1303389470102,1303389470214
142,1732,82,1303389470150,1303389470310
142,1732,32,1303389470438,1303389470566
142,1732,84,1303389470758,1303389470838
142,1732,72,1303389470870,1303389470982
142,1732,65,1303389470982,1303389471110
142,1732,84,1303389471126,1303389471222
142,1732,78,1303389471430,1303389471510
142,1732,8,1303389471734,1303389471830
142,1732,8,1303389471942,1303389472054
142,1732,78,1303389472198,1303389472326
142,1732,32,1303389472406,1303389472550
142,1732,79,1303389473574,1303389473670
142,1732,86,1303389473686,1303389473766
142,1732,69,1303389473926,1303389474054
142,1732,82,1303389473990,1303389474118
142,1732,32,1303389474182,1303389474326
142,1732,74,1303389475143,1303389475255
142,1732,85,1303389475335,1303389475431
142,1732,83,1303389475479,1303389475591
142,1732,84,1303389475640,1303389475767
142,1732,32,1303389475831,1303389475959
142,1732,79,1303389476343,1303389476455
142,1732,78,1303389476566,1303389476679
142,1732,87,1303389476694,1303389476790
142,1732,32,1303389476854,1303389476999
142,1732,8,1303389477334,1303389477414
142,1732,8,1303389477510,1303389477622
142,1732,69,1303389477654,1303389477750
142,1732,32,1303389477814,1303389477942
142,1732,71,1303389478070,1303389478166
142,1732,65,1303389478294,1303389478390
142,1732,77,1303389478470,1303389478566
142,1732,69,1303389478598,1303389478678
142,1732,127,1303389478838,1303389478950
142,1739,16,1303388125262,1303388125598
142,1739,84,1303388125518,1303388125630
142,1739,72,1303388125918,1303388126046
142,1739,69,1303388126062,1303388126174
142,1739,32,1303388126206,1303388126350
142,1739,84,1303388126542,1303388126638
142,1739,82,1303388126846,1303388126958
142,1739,69,1303388127198,1303388127214
142,1739,8,1303388127582,1303388127774
142,1739,65,1303388127678,1303388127869
142,1739,68,1303388127902,1303388128014
142,1739,69,1303388128734,1303388128814
142,1739,79,1303388129005,1303388129133
142,1739,70,1303388129214,1303388129261
142,1739,70,1303388129357,1303388129437
142,1739,32,1303388129597,1303388129757
142,1739,79,1303388129821,1303388129949
142,1739,70,1303388129965,1303388130045
142,1739,32,1303388130109,1303388130221
142,1739,79,1303388130957,1303388131085
142,1739,82,1303388131213,1303388131309
142,1739,68,1303388131517,1303388131613
142,1739,69,1303388133613,1303388133741
142,1739,82,1303388133709,1303388133821
142,1739,73,1303388133965,1303388134077
142,1739,78,1303388134157,1303388134285
142,1739,71,1303388134301,1303388134413
142,1739,32,1303388134477,1303388134637
142,1739,65,1303388134653,1303388134765
142,1739,78,1303388134909,1303388135021
142,1739,68,1303388135165,1303388135261
142,1739,32,1303388135293,1303388135437
142,1739,77,1303388135533,1303388135645
142,1739,65,1303388135661,1303388135773
142,1739,78,1303388135837,1303388135949
142,1739,65,1303388136141,1303388136221
142,1739,20,1303388136141,1303388136221
142,1739,71,1303388136797,1303388136909
142,1739,73,1303388137005,1303388137101
142,1739,78,1303388137181,1303388137293
142,1739,8,1303388137581,1303388137693
142,1739,8,1303388137789,1303388137901
142,1739,8,1303388137981,1303388138093
142,1739,20,1303388138077,1303388138205
142,1739,71,1303388138461,1303388138557
142,1739,73,1303388138701,1303388138797
142,1739,78,1303388138909,1303388139005
142,1739,71,1303388139117,1303388139213
142,1739,32,1303388139325,1303388139485
142,1739,73,1303388140205,1303388140285
142,1739,78,1303388140397,1303388140509
142,1739,86,1303388140669,1303388140781
142,1739,69,1303388140925,1303388140989
142,1739,78,1303388141069,1303388141165
142,1739,84,1303388141325,1303388141405
142,1739,79,1303388141453,1303388141597
142,1739,82,1303388141645,1303388141725
142,1739,89,1303388141789,1303388141901
142,1739,32,1303388142749,1303388142829
142,1739,73,1303388150028,1303388150172
142,1739,83,1303388150204,1303388150316
142,1739,32,1303388150428,1303388150572
142,1739,89,1303388151436,1303388151548
142,1739,79,1303388151612,1303388151804
